	TPMIC01002	TPMIC01004	TPMIC01005	TPMIC01006	TPMIC01007	TPMIC01008	TPMIC01009	TPMIC01010	TPMIC01011	TPMIC01015	TPMIC01016	TPMIC01018	TPMIC01020	TPMIC01023	TPMIC01028	TPMIC01029	TPMIC01034	TPMIC01043	TPMIC01046	TPMIC01052	TPMIC01053	TPMIC01055	TPMIC01062	TPMIC01096	TPMIC01118	TPMIC01124	TPMIC01125	TPMIC01126	TPMIC01127	TPMIC01128	TPMIC01129	TPMIC01130	TPMIC01134	TPMIC01144	TPMIC01145	TPMIC01147	TPMIC01153	TPMIC01158	TPMIC01160	TPMIC01164	TPMIC01167	TPMIC01186	TPMIC01187	TPMIC01190	TPMIC01191	TPMIC01198	TPMIC01199	TPMIC01200	TPMIC01212	TPMIC01220	TPMIC01225	TPMIC01226	TPMIC01228	TPMIC01229	TPMIC01234	TPMIC01235	TPMIC01242	TPMIC01250	TPMIC01251	TPMIC01256	TPMIC01259	TPMIC01271	TPMIC01274	TPMIC01277	TPMIC01278	TPMIC01282	TPMIC01284	TPMIC01291	TPMIC03005	TPMIC03007	TPMIC03009	TPMIC03010	TPMIC03012	TPMIC03018	TPMIC03019	TPMIC03020	TPMIC03022	TPMIC03030	TPMIC03032	TPMIC03033	TPMIC03034	TPMIC03041	TPMIC03042	TPMIC03051	TPMIC03055	TPMIC03057	TPMIC03059	TPMIC03064	TPMIC03068	TPMIC03069	TPMIC03071	TPMIC03073	TPMIC03075	TPMIC03078	TPMIC03082	TPMIC03087	TPMIC03089	TPMIC03091	TPMIC03092	TPMIC03094	TPMIC03096	TPMIC03097	TPMIC03099	TPMIC03104	TPMIC03121	TPMIC03125	TPMIC03126	TPMIC03145
s__Bacteroides_sp_CAG_754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_sp_CAG_770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_sp_D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.04648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02536	0.00631	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00904	0.0014	1.89515	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.12969	0.03227	0.0	0.0	0.0	0.0	0.0	0.04183	0.0	0.0	0.0	0.0	0.0	0.0	0.0165	0.02155	0.0	0.0	0.0	0.0	0.0	0.34246	0.0	0.00021	0.0	0.01336	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.0	0.00471	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_sp_OM08_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_stercorirosoris	0.0	0.0	0.0	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_stercoris	0.0	0.0	0.02516	1.99919	1.57109	1.89746	0.0	1.24157	0.16511	0.17917	4.77338	23.06883	6.083	18.44429	3.36558	2.10089	1.04794	11.70538	0.16487	1.20104	3.10644	1.36204	0.6504	0.88708	0.35869	0.33427	1.60714	0.13696	0.64984	11.25455	0.31891	0.22091	3.80427	14.44062	0.17444	0.05588	0.17175	1.71166	0.87413	0.21906	0.04508	0.0196	0.05975	8.37187	0.02415	0.00833	13.93621	20.47055	53.28728	3.91869	0.16568	0.0177	0.13858	0.55706	11.2764	0.79705	0.92561	0.03887	0.34455	2.81108	0.01899	1.07452	21.57885	10.62823	11.27769	0.79061	7.58257	0.003	1.72958	3.49481	0.10483	0.11372	20.12861	3.28511	7.37503	5.48248	0.95214	1.10083	0.09421	1.6773	17.34213	0.0799	0.21547	4.28006	29.10062	1.44586	2.37667	2.95631	0.36247	0.04824	3.7776	0.96264	0.16356	0.0374	0.44814	1.45769	3.18723	0.52141	2.37526	0.08546	5.33039	6.52176	0.03165	1.11985	1.84668	1.46361	8.17046	0.00628
s__Bacteroides_thetaiotaomicron	0.50487	6.97372	1.14506	0.50826	0.95561	0.85264	0.90702	0.38979	1.11214	0.83832	0.49174	0.02805	0.81676	0.26305	0.43311	3.54316	0.79508	0.87507	0.37339	0.30834	3.13889	0.43984	2.03387	0.82856	0.14421	0.4015	0.34592	0.22682	0.30743	0.33546	0.68025	0.04174	0.27703	0.75973	0.03957	0.05043	0.02703	3.21523	1.67546	0.03364	2.24978	0.12419	0.04984	0.33636	1.80809	1.14523	1.19852	1.48487	3.45266	0.78171	0.81909	0.01411	0.00528	0.26566	0.32079	0.72773	0.27387	0.62637	0.10542	0.75331	7.447	0.32096	0.8551	1.35668	0.83392	0.12647	1.46942	1.91401	2.41048	0.62285	40.15223	0.15648	7.60865	2.02636	0.28964	4.41494	0.46284	0.12535	0.02259	5.23035	1.70698	2.97571	0.32206	0.90453	0.884	0.69763	0.14683	0.02808	0.47386	2.51492	2.59582	1.66704	0.37768	1.72768	0.336	1.94118	1.4476	0.53909	0.96153	1.09995	1.03483	0.13464	0.41597	0.41097	0.20686	1.2671	0.28448	2.28826
s__Bacteroides_uniformis	5.62401	1.66531	6.27136	31.52263	4.05106	0.87739	6.07361	3.18087	14.78142	1.52888	1.24964	2.74504	4.5644	5.2617	2.97425	3.2882	2.19584	22.73117	0.38578	3.77948	13.69098	13.06183	3.87177	0.82281	0.85686	1.60262	8.94246	0.31803	0.69163	8.15719	1.72188	0.19776	3.98353	11.94145	0.67495	0.65166	0.1457	10.94748	12.75503	0.11357	2.15217	2.16319	0.09243	3.57733	19.48068	8.52806	3.16266	5.37108	0.02334	4.86537	0.92944	0.12251	0.05882	0.47732	0.27485	4.27144	0.43614	4.9602	0.41119	3.05211	6.63114	0.76056	0.56163	0.66934	3.68968	1.60961	3.06878	8.45475	3.00277	0.9606	0.07171	0.40961	11.37493	4.09593	1.05421	0.71861	0.92849	1.40362	0.43992	6.55684	2.94564	0.76433	6.3895	5.1204	4.13288	3.81289	4.62189	0.10592	1.18411	12.7571	17.89813	2.01689	0.63316	0.21949	0.1793	1.48928	5.77737	0.26986	2.2443	4.64809	14.72973	1.43537	0.42758	0.25616	4.02433	0.72975	4.61812	9.1936
s__Bacteroides_vulgatus	2.16493	8.73337	6.0049	1.46352	5.21874	26.13142	0.00235	1.05653	10.24142	3.66177	1.59009	4.64496	17.99392	0.05318	9.68782	52.4162	4.9154	0.91044	0.6193	3.93887	8.50417	9.38221	17.99525	7.33718	2.46022	8.9415	0.96993	0.79938	1.24643	17.18239	4.99396	0.68253	7.79962	34.10253	0.44456	1.42027	0.253	2.36194	2.61554	0.79508	0.20141	1.58467	0.39509	13.78703	25.39532	0.02943	22.19823	16.85058	8.61174	14.22015	0.86149	0.07966	0.48115	1.72038	20.6124	3.04814	2.40094	5.13559	3.10859	11.07938	0.07526	1.82119	4.00033	19.83236	0.20934	3.01788	21.42681	27.43758	0.60759	2.86958	0.16461	0.64397	38.03818	12.43583	0.08828	12.92404	2.79067	1.90491	4.03168	18.13333	14.20822	21.76474	3.44158	3.86348	19.52629	8.99364	26.67856	45.43203	6.64877	16.14559	0.09318	5.75605	1.67252	17.09854	7.05118	2.81134	11.97442	3.09638	13.80826	25.36942	14.76371	0.05831	0.39143	5.63711	5.81585	8.33363	1.99369	20.46243
s__Bacteroides_xylanisolvens	0.24812	0.00382	0.15636	0.02033	0.17755	0.00138	0.01755	0.47882	0.15943	0.026	0.00707	0.02228	0.08736	0.07844	1.10121	0.00233	0.15949	0.28287	0.05534	0.21079	0.07622	0.00275	0.08122	0.1771	0.92604	0.03433	0.23537	0.02762	0.04056	0.01496	0.14284	0.05493	0.15765	0.00952	0.12859	0.02572	0.01109	0.12444	0.07612	0.00217	1.19386	0.01623	0.01051	0.006	0.08442	0.00407	0.28951	0.0016	1.32363	0.00264	0.0119	0.00572	0.13945	0.15625	0.01576	0.17824	0.02836	0.3848	0.2101	0.01611	0.71806	0.01665	0.61757	0.31386	0.00745	0.00988	0.0616	0.0	0.47551	0.0478	0.0	0.1111	0.25622	0.06575	0.29169	0.00078	0.53983	0.06107	0.03315	2.47268	0.1349	0.0	0.00926	0.0663	0.06726	0.17539	0.07981	0.14442	0.02507	0.88543	0.01536	0.03104	0.01564	1.02983	0.04737	0.12438	0.36583	0.02788	0.05532	0.04845	0.68804	0.01107	0.11071	0.01905	0.00868	0.26117	0.10604	0.05459
s__Barnesiella_intestinihominis	0.0	0.75001	0.0	0.0	0.00336	0.0	0.0	0.71093	0.03781	0.01614	0.09532	0.97456	0.00134	0.00273	4.09289	0.00288	0.12607	0.00478	0.0	0.0	0.0	0.0	0.00265	0.17463	0.00087	0.00837	1.30941	0.02674	0.27765	0.00095	0.02455	1.25821	0.00383	0.00406	0.93289	0.16711	0.0	0.00673	0.00289	0.00139	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.1132	0.0	0.00189	0.0	0.03127	0.0	0.0	0.0	0.0	0.69503	0.00107	0.0	0.23643	0.0013	0.0	0.0	0.15389	0.0	0.0	0.0	0.0	0.0	0.0096	0.0	1.28562	0.0	0.00761	0.02842	0.0	0.0	0.0	0.0	0.0	0.43863	0.0	0.11632	0.67244	0.0	0.0024	0.0	0.0	0.0	1.09251	0.3102	1.18032	0.35536	0.00481	1.3409	0.0	0.00175	0.00282	0.0	0.0	0.00858	0.55446	0.0	0.18254	0.0	0.27744
s__Barnesiella_sp_An22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprobacter_fastidiosus	0.0	0.91783	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.03426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59778	0.0	0.30921	10.75902	0.0	0.00758	0.0	0.0	0.06553	0.00106	0.0	0.0	0.0	0.0	0.00152	0.00042	0.0	0.01952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10634	0.0	0.0	0.0	0.0	0.73378	1.3086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27276	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.03005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05213	0.01294	0.0	0.0	0.0	0.0	0.28908	0.0	0.06483	0.22018	0.22365	0.19369	0.0	0.0	0.0	0.01209	0.0	0.02522	0.0	0.0	0.0	0.0	0.0
s__Coprobacter_secundus	0.0	0.0155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172	0.0	0.0	0.0	0.0	0.0	0.28261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.01748	0.0	0.0	0.0	0.0	0.0	0.0	0.04088	0.07774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00823	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0
s__Coprobacter_sp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyricimonas_sp	0.0	0.02066	0.0	0.0	0.0	0.0	0.0	0.0	0.00584	0.00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.03207	0.04118	0.0	0.0	0.0	0.01631	0.0	0.01583	0.00793	0.0	0.02309	0.0	0.0	0.00113	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00294	0.0	0.0	0.00312	0.0	0.0	0.02059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03133	0.0	0.0	0.0	0.0	0.0	0.0	0.01098	0.0	0.0	0.0	0.00083	0.0	0.00182	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02384	0.0	0.0	0.0075	0.0	0.00553	0.0	0.0	0.0	0.0	0.00404	0.0	0.0	0.01345	0.01242	0.0	0.00789
s__Butyricimonas_synergistica	0.0	0.0	0.0	0.0	0.0	0.05209	0.0	0.22082	0.0	0.0	0.0	0.07152	0.01235	0.01175	0.00254	0.0	0.0	0.07602	0.04729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06905	0.00237	0.0	0.0	0.00621	0.06453	0.00628	0.0	0.00585	0.0	0.0	0.0	0.0	0.0	0.01418	0.0	0.0	0.0	0.0	0.0	0.00855	0.0	0.0	0.02804	0.00169	0.0	0.0	0.0	0.0	0.0	0.03186	0.0	0.00046	0.17739	0.0	0.0	0.01269	0.0	0.0	0.00924	0.00691	0.0	0.0	0.0	0.0	0.0	0.03149	0.05981	0.0	0.0	0.03826	0.13852	0.0	0.0	0.00843	0.0	0.0	0.32446	0.0	0.0	0.0	0.0	0.17188	0.0	0.18411	0.0	0.0	0.05229	0.04712	0.0	0.00724	0.0	0.00929	0.0	0.0	0.0	0.0	0.00766	0.0	0.04087	0.07112	0.00231
s__Butyricimonas_virosa	0.0	0.0	0.0	0.0	0.0189	0.00933	0.0	0.0092	0.28543	0.0501	0.0	0.00033	0.02601	0.00311	0.11208	0.24181	1.58119	0.05029	0.00265	0.03391	0.31156	0.03103	0.12917	0.08119	0.2657	0.17586	0.00858	0.00969	0.1771	0.01507	0.01082	0.04228	0.03098	0.0	0.11111	0.09942	0.0	0.09723	0.00043	0.00014	0.02017	0.13051	0.019	0.0	0.0	0.0	0.0	0.58287	0.0	0.0	0.01324	0.0012	0.0	0.05513	0.0	0.0	0.00502	0.0	0.07291	0.00075	0.0	0.05655	0.00878	0.0	0.0	0.0268	0.00081	0.0	0.48707	0.11546	0.0	0.14169	0.00587	0.00883	0.05036	0.0	0.00767	0.00294	0.0	0.0	0.00395	0.0	0.1802	0.07524	0.0	0.0	0.0	0.0	0.0	0.15137	0.02371	0.47278	0.0205	0.00587	0.08971	0.0	0.29207	0.0	0.00032	0.0	0.0	0.31817	0.01582	0.27791	0.31944	0.00875	0.01133	0.01464
s__Culturomica_sp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Odoribacter_laneus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Odoribacter_sp_CAG_788	0.0	0.01161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50903	0.0	0.0	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	1.18883	0.0	0.0	0.00709	0.00382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70991	0.0	0.17432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Odoribacter_splanchnicus	0.0	0.50968	0.0	0.22752	0.05648	0.86893	0.0	0.48918	0.59338	0.44016	0.14199	1.56034	2.13258	0.07829	0.18688	0.00205	0.47323	0.0	0.00012	0.20909	0.0	0.0	0.41536	0.75219	0.0	0.85581	0.38975	0.2863	0.53973	0.96735	0.00459	0.00096	0.75918	0.00464	0.12416	0.19596	0.0	0.43212	0.81306	0.00631	0.0	0.12773	0.05446	0.0	0.0	0.0	0.0	0.0	0.0	0.49063	0.111	0.03547	0.0	1.84071	0.10185	1.96634	0.99857	0.70307	0.52101	1.01906	0.0	0.0425	0.21054	0.00017	0.00369	0.29362	0.79076	0.0	0.17662	0.69206	0.00036	0.43903	0.28121	0.00605	0.00082	0.60132	0.8449	0.08054	0.0	0.0	0.0	0.0	0.20961	0.16834	0.0	0.027	0.0	0.0	0.07336	0.0	0.0	0.00688	0.20132	0.00435	0.31378	0.18498	0.28713	0.39375	0.47629	0.00691	0.2638	0.90081	0.22932	0.07768	1.49469	0.48197	0.0	0.46829
s__Porphyromonas_asaccharolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Porphyromonas_sp_31_2	0.0	0.0	0.0	0.0	0.03039	0.0	0.0	0.0	0.50065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00911	0.0	0.02038	0.0	0.0	0.0	0.10582	0.0	0.0	0.0	0.0	0.9727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00512	0.0	0.0	0.0	0.08036	0.0	0.0	0.0	0.0	0.01775	0.0	0.0	0.0	1.56533	0.0	0.0	0.0	0.0	0.00911	0.0	0.0	0.0	0.0	0.0	0.0	0.01373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51769	0.0	0.0	0.0
s__Porphyromonas_sp_HMSC065F10	0.0	0.0	0.0	0.01249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Porphyromonas_uenonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Sanguibacteroides_justesenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
